Date,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Revenue,Discount,Profit,Cost
25/10/2022,United States,California,Clothing,Caps,AWC Logo Cap,8,7,9,71,1,15,56
25/10/2022,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",22,13,35,739,31,453,286
25/10/2022,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,617,13,383,234
25/10/2022,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",29,13,35,995,20,618,377
25/10/2022,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,2272,23,1020,1252
25/10/2022,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1997,298,745,1252
25/10/2022,Canada,British Columbia,Bikes,Road Bikes,"Road-650 Red, 60",1,487,783,775,8,288,487
25/10/2022,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,5,13,35,172,3,107,65
25/10/2022,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,109,16,59,50
25/10/2022,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,19,2,5,91,4,53,38
25/10/2022,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,25,7,9,16
25/10/2022,Germany,Hessen,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,50,4,23,27
25/10/2022,Germany,Saarland,Accessories,Tires and Tubes,LL Road Tire,25,8,21,431,94,231,200
25/10/2022,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,36,10,13,23
25/10/2022,United States,California,Accessories,Tires and Tubes,Road Tire Tube,22,1,4,86,2,64,22
25/10/2022,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,44,1,26,18
25/10/2022,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,27,8,21,544,23,328,216
25/10/2022,United States,California,Clothing,Vests,"Classic Vest, S",28,24,64,1756,36,1084,672
24/10/2022,United States,California,Accessories,Fenders,Fender Set - Mountain,9,8,22,194,4,122,72
24/10/2022,Australia,New South Wales,Accessories,Fenders,Fender Set - Mountain,14,8,22,268,40,156,112
24/10/2022,United States,California,Clothing,Gloves,"Half-Finger Gloves, L",2,9,24,47,1,29,18
24/10/2022,Australia,Victoria,Clothing,Gloves,"Half-Finger Gloves, L",13,9,24,246,66,129,117
24/10/2022,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35,797,8,498,299
24/10/2022,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",24,13,35,832,8,520,312
24/10/2022,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",23,13,35,797,8,498,299
24/10/2022,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1790,505,538,1252
24/10/2022,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,3266,136,1100,2166
24/10/2022,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,3266,136,1100,2166
24/10/2022,Canada,British Columbia,Bikes,Road Bikes,"Road-650 Red, 44",2,487,783,1550,16,576,974
24/10/2022,United States,California,Clothing,Shorts,"Women's Mountain Shorts, M",1,26,70,69,1,43,26
24/10/2022,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,21,2,5,104,1,62,42
24/10/2022,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,22,2,5,109,1,65,44
24/10/2022,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,30,8,11,19
24/10/2022,Germany,Bayern,Accessories,Tires and Tubes,ML Road Tire,14,9,25,347,3,221,126
24/10/2022,United States,Washington,Accessories,Tires and Tubes,HL Mountain Tire,20,13,35,546,154,286,260
24/10/2022,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,48,0,24,24
24/10/2022,Germany,Bayern,Accessories,Tires and Tubes,Road Tire Tube,30,1,4,119,1,89,30
24/10/2022,Germany,Bayern,Accessories,Tires and Tubes,Road Tire Tube,19,1,4,75,1,56,19
24/10/2022,France,Seine et Marne,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,46,10,18,28
24/10/2022,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,20,4,8,12
24/10/2022,Australia,South Australia,Accessories,Tires and Tubes,ML Road Tire,11,9,25,226,49,127,99
24/10/2022,Australia,South Australia,Accessories,Tires and Tubes,ML Road Tire,9,9,25,185,40,104,81
24/10/2022,United States,California,Accessories,Fenders,Fender Set - Mountain,9,8,22,194,4,122,72
24/10/2022,Australia,New South Wales,Accessories,Fenders,Fender Set - Mountain,14,8,22,268,40,156,112
24/10/2022,United States,California,Clothing,Gloves,"Half-Finger Gloves, L",2,9,24,47,1,29,18
24/10/2022,Australia,Victoria,Clothing,Gloves,"Half-Finger Gloves, L",13,9,24,246,66,129,117
24/10/2022,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35,797,8,498,299
24/10/2022,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",24,13,35,832,8,520,312
24/10/2022,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",23,13,35,797,8,498,299
24/10/2022,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1790,505,538,1252
24/10/2022,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,3266,136,1100,2166
24/10/2022,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,3266,136,1100,2166
24/10/2022,Canada,British Columbia,Bikes,Road Bikes,"Road-650 Red, 44",2,487,783,1550,16,576,974
24/10/2022,United States,California,Clothing,Shorts,"Women's Mountain Shorts, M",1,26,70,69,1,43,26
24/10/2022,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,21,2,5,104,1,62,42
24/10/2022,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,22,2,5,109,1,65,44
24/10/2022,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,30,8,11,19
24/10/2022,Germany,Bayern,Accessories,Tires and Tubes,ML Road Tire,14,9,25,347,3,221,126
24/10/2022,United States,Washington,Accessories,Tires and Tubes,HL Mountain Tire,20,13,35,546,154,286,260
24/10/2022,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,48,0,24,24
24/10/2022,Germany,Bayern,Accessories,Tires and Tubes,Road Tire Tube,30,1,4,119,1,89,30
24/10/2022,Germany,Bayern,Accessories,Tires and Tubes,Road Tire Tube,19,1,4,75,1,56,19
24/10/2022,France,Seine et Marne,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,46,10,18,28
24/10/2022,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,20,4,8,12
24/10/2022,Australia,South Australia,Accessories,Tires and Tubes,ML Road Tire,11,9,25,226,49,127,99
24/10/2022,Australia,South Australia,Accessories,Tires and Tubes,ML Road Tire,9,9,25,185,40,104,81
23/10/2022,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,147,3,87,60
23/10/2022,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,147,3,87,60
23/10/2022,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,188,28,116,72
23/10/2022,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,157,23,97,60
23/10/2022,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,27,3,8,212,4,131,81
23/10/2022,United States,California,Accessories,Fenders,Fender Set - Mountain,24,8,22,517,11,325,192
23/10/2022,United States,Washington,Accessories,Fenders,Fender Set - Mountain,8,8,22,137,39,73,64
23/10/2022,United States,California,Clothing,Gloves,"Half-Finger Gloves, L",15,9,24,353,7,218,135
23/10/2022,United States,California,Clothing,Gloves,"Half-Finger Gloves, L",16,9,24,376,8,232,144
23/10/2022,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",28,13,35,853,127,489,364
23/10/2022,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35,716,54,430,286
23/10/2022,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,134,6,82,52
23/10/2022,United Kingdom,England,Accessories,Hydration Packs,Hydration Pack - 70 oz.,1,21,55,53,2,32,21
23/10/2022,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",18,42,54,797,175,41,756
23/10/2022,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,4498,92,1994,2504
23/10/2022,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,2272,171,717,1555
23/10/2022,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,1667,34,584,1083
23/10/2022,France,Garonne (Haute),Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,1053,67,340,713
23/10/2022,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,974,146,261,713
23/10/2022,France,Seine (Paris),Clothing,Socks,"Racing Socks, M",10,3,9,74,16,44,30
23/10/2022,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,14,2,5,69,1,41,28
23/10/2022,France,Yveline,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,3,1,1,2
23/10/2022,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,9,1,4,5
23/10/2022,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,5,2,5,25,0,15,10
23/10/2022,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,2,0,1,1
23/10/2022,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,19,5,7,12
23/10/2022,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,17,2,5,74,11,40,34
23/10/2022,United States,California,Accessories,Tires and Tubes,HL Road Tire,9,12,33,291,6,183,108
23/10/2022,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,147,3,87,60
23/10/2022,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,147,3,87,60
23/10/2022,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,188,28,116,72
23/10/2022,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,157,23,97,60
23/10/2022,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,27,3,8,212,4,131,81
23/10/2022,United States,California,Accessories,Fenders,Fender Set - Mountain,24,8,22,517,11,325,192
23/10/2022,United States,Washington,Accessories,Fenders,Fender Set - Mountain,8,8,22,137,39,73,64
23/10/2022,United States,California,Clothing,Gloves,"Half-Finger Gloves, L",15,9,24,353,7,218,135
23/10/2022,United States,California,Clothing,Gloves,"Half-Finger Gloves, L",16,9,24,376,8,232,144
23/10/2022,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",28,13,35,853,127,489,364
23/10/2022,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35,716,54,430,286
23/10/2022,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,134,6,82,52
23/10/2022,United Kingdom,England,Accessories,Hydration Packs,Hydration Pack - 70 oz.,1,21,55,53,2,32,21
23/10/2022,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",18,42,54,797,175,41,756
23/10/2022,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,4498,92,1994,2504
23/10/2022,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,2272,171,717,1555
23/10/2022,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,1667,34,584,1083
23/10/2022,France,Garonne (Haute),Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,1053,67,340,713
23/10/2022,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,974,146,261,713
23/10/2022,France,Seine (Paris),Clothing,Socks,"Racing Socks, M",10,3,9,74,16,44,30
23/10/2022,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,14,2,5,69,1,41,28
23/10/2022,France,Yveline,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,3,1,1,2
23/10/2022,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,9,1,4,5
23/10/2022,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,5,2,5,25,0,15,10
23/10/2022,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,2,0,1,1
23/10/2022,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,19,5,7,12
23/10/2022,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,17,2,5,74,11,40,34
23/10/2022,United States,California,Accessories,Tires and Tubes,HL Road Tire,9,12,33,291,6,183,108
22/10/2022,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,70,15,36,34
22/10/2022,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,84,1,50,34
22/10/2022,Australia,South Australia,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,139,31,71,68
22/10/2022,Australia,Victoria,Clothing,Caps,AWC Logo Cap,9,7,9,64,17,1,63
22/10/2022,United States,California,Accessories,Fenders,Fender Set - Mountain,14,8,22,302,6,190,112
22/10/2022,United States,California,Accessories,Fenders,Fender Set - Mountain,30,8,22,647,13,407,240
22/10/2022,United States,California,Accessories,Fenders,Fender Set - Mountain,27,8,22,582,12,366,216
22/10/2022,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,25,8,22,545,5,345,200
22/10/2022,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, S",31,9,24,737,7,458,279
22/10/2022,Germany,Saarland,Clothing,Gloves,"Half-Finger Gloves, M",18,9,24,354,78,192,162
22/10/2022,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",21,13,35,706,29,433,273
22/10/2022,Australia,Tasmania,Accessories,Helmets,"Sport-100 Helmet, Blue",10,13,35,284,66,154,130
22/10/2022,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",5,42,54,265,5,55,210
22/10/2022,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",22,38,50,858,242,22,836
22/10/2022,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-100 Black, 42",1,1898,3375,2666,709,768,1898
22/10/2022,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-100 Black, 42",1,1898,3375,2666,709,768,1898
22/10/2022,Australia,Tasmania,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,3718,872,1214,2504
22/10/2022,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1902,418,636,1266
22/10/2022,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,2203,92,951,1252
22/10/2022,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,1906,537,351,1555
22/10/2022,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,529,11,185,344
22/10/2022,Germany,Bayern,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,1069,11,381,688
22/10/2022,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,4837,49,1799,3038
22/10/2022,Australia,Tasmania,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,45,11,17,28
22/10/2022,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,21,2,5,91,14,49,42
22/10/2022,Germany,Saarland,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,12,3,6,6
22/10/2022,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,2,0,1,1
22/10/2022,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,10,8,21,166,44,86,80
22/10/2022,Australia,Queensland,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",2,1482,2384,4005,763,1041,2964
22/10/2022,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,70,15,36,34
22/10/2022,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,84,1,50,34
22/10/2022,Australia,South Australia,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,139,31,71,68
22/10/2022,Australia,Victoria,Clothing,Caps,AWC Logo Cap,9,7,9,64,17,1,63
22/10/2022,United States,California,Accessories,Fenders,Fender Set - Mountain,14,8,22,302,6,190,112
22/10/2022,United States,California,Accessories,Fenders,Fender Set - Mountain,30,8,22,647,13,407,240
22/10/2022,United States,California,Accessories,Fenders,Fender Set - Mountain,27,8,22,582,12,366,216
22/10/2022,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,25,8,22,545,5,345,200
22/10/2022,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, S",31,9,24,737,7,458,279
22/10/2022,Germany,Saarland,Clothing,Gloves,"Half-Finger Gloves, M",18,9,24,354,78,192,162
22/10/2022,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",21,13,35,706,29,433,273
22/10/2022,Australia,Tasmania,Accessories,Helmets,"Sport-100 Helmet, Blue",10,13,35,284,66,154,130
22/10/2022,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",5,42,54,265,5,55,210
22/10/2022,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",22,38,50,858,242,22,836
22/10/2022,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-100 Black, 42",1,1898,3375,2666,709,768,1898
22/10/2022,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-100 Black, 42",1,1898,3375,2666,709,768,1898
22/10/2022,Australia,Tasmania,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,3718,872,1214,2504
22/10/2022,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1902,418,636,1266
22/10/2022,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,2203,92,951,1252
22/10/2022,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,1906,537,351,1555
22/10/2022,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,529,11,185,344
22/10/2022,Germany,Bayern,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,1069,11,381,688
22/10/2022,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,4837,49,1799,3038
22/10/2022,Australia,Tasmania,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,45,11,17,28
22/10/2022,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,21,2,5,91,14,49,42
22/10/2022,Germany,Saarland,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,12,3,6,6
22/10/2022,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,2,0,1,1
22/10/2022,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,10,8,21,166,44,86,80
22/10/2022,Australia,Queensland,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",2,1482,2384,4005,763,1041,2964
21/10/2022,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,89,1,53,36
21/10/2022,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,97,18,51,46
21/10/2022,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,88,17,46,42
21/10/2022,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,54,1,32,22
21/10/2022,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,15,0,9,6
21/10/2022,United States,Washington,Accessories,Fenders,Fender Set - Mountain,6,8,22,103,29,55,48
21/10/2022,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,7,8,22,152,2,96,56
21/10/2022,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Red",2,13,35,61,9,35,26
21/10/2022,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",10,13,35,336,14,206,130
21/10/2022,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",19,38,50,741,209,19,722
21/10/2022,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",15,42,54,640,170,10,630
21/10/2022,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,2827,751,656,2171
21/10/2022,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,1098,22,385,713
21/10/2022,Germany,Saarland,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,2003,440,448,1555
21/10/2022,Germany,Saarland,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,2003,440,448,1555
